"","iter","swarm","algorithm","loglikelihood"
"62.5",250,100,"GWO",-2755.51329665496
"62.6",250,100,"GWO",-2755.1194605485
"62.7",250,100,"GWO",-2755.12784081794
"62.8",250,100,"GWO",-2755.38870384558
"62.9",250,100,"GWO",-2757.76591016309
"63",500,100,"GWO",-2759.64615091015
"63.1",500,100,"GWO",-2758.87174629847
"63.2",500,100,"GWO",-2770.97478848271
"63.3",500,100,"GWO",-2758.03242702734
"63.4",500,100,"GWO",-2767.02886959585
"63.5",500,100,"GWO",-2758.60017169769
"63.6",500,100,"GWO",-2755.03971807501
"63.7",500,100,"GWO",-2762.46067805852
"63.8",500,100,"GWO",-2757.49540579687
"63.9",500,100,"GWO",-2759.66069290892
"64",750,100,"GWO",-2758.68944739874
"64.1",750,100,"GWO",-2760.47482265375
"64.2",750,100,"GWO",-2766.08147727074
"64.3",750,100,"GWO",-2757.34147986624
"64.4",750,100,"GWO",-2756.5039423838
"64.5",750,100,"GWO",-2755.6480600077
"64.6",750,100,"GWO",-2757.82796287354
"64.7",750,100,"GWO",-2758.10301831162
"64.8",750,100,"GWO",-2758.8610683139
"64.9",750,100,"GWO",-2755.02231638097
"65",1000,100,"GWO",-2770.00848217177
"65.1",1000,100,"GWO",-2755.18788211292
"65.2",1000,100,"GWO",-2758.52627267241
"65.3",1000,100,"GWO",-2754.90533656805
"65.4",1000,100,"GWO",-2764.34707225297
"65.5",1000,100,"GWO",-2757.12447895419
"65.6",1000,100,"GWO",-2757.32304727455
"65.7",1000,100,"GWO",-2759.64061146264
"65.8",1000,100,"GWO",-2755.11004139334
"65.9",1000,100,"GWO",-2758.65005676713
"66",2000,100,"GWO",-2758.39445455974
"66.1",2000,100,"GWO",-2758.66290368493
"66.2",2000,100,"GWO",-2761.9766686229
"66.3",2000,100,"GWO",-2755.01434116633
"66.4",2000,100,"GWO",-2757.13961168677
"66.5",2000,100,"GWO",-2760.85278720713
"66.6",2000,100,"GWO",-2756.57093282949
"66.7",2000,100,"GWO",-2764.28767153697
"66.8",2000,100,"GWO",-2758.72842084422
"66.9",2000,100,"GWO",-2763.97282926942
"67",100,200,"GWO",-2755.40850782431
"67.1",100,200,"GWO",-2755.87283943446
"67.2",100,200,"GWO",-2755.40977874298
"67.3",100,200,"GWO",-2757.34238061343
"67.4",100,200,"GWO",-2757.35556943009
"67.5",100,200,"GWO",-2759.53925111074
"67.6",100,200,"GWO",-2757.6275037904
"67.7",100,200,"GWO",-2759.12385835714
"67.8",100,200,"GWO",-2758.9207309134
"67.9",100,200,"GWO",-2755.15593512295
"68",250,200,"GWO",-2758.57323950747
"68.1",250,200,"GWO",-2760.70826944954
"68.2",250,200,"GWO",-2756.54808927831
"68.3",250,200,"GWO",-2758.9952080741
"68.4",250,200,"GWO",-2755.18581780628
"68.5",250,200,"GWO",-2761.4945801876
"68.6",250,200,"GWO",-2760.37030745881
"68.7",250,200,"GWO",-2755.32351925431
"68.8",250,200,"GWO",-2757.6260100731
"68.9",250,200,"GWO",-2756.78744016403
"69",500,200,"GWO",-2757.80608295518
"69.1",500,200,"GWO",-2757.1559134536
"69.2",500,200,"GWO",-2757.92971617053
"69.3",500,200,"GWO",-2755.07097368397
"69.4",500,200,"GWO",-2755.15640461258
"69.5",500,200,"GWO",-2755.03075321319
"69.6",500,200,"GWO",-2759.47165088036
"69.7",500,200,"GWO",-2758.70093608806
"69.8",500,200,"GWO",-2755.19325274213
"69.9",500,200,"GWO",-2755.1361762883
"70",750,200,"GWO",-2761.25235276836
"70.1",750,200,"GWO",-2757.18637641789
"70.2",750,200,"GWO",-2765.34985876758
"70.3",750,200,"GWO",-2755.13632233275
"70.4",750,200,"GWO",-2754.98917944197
"70.5",750,200,"GWO",-2763.57102927139
"70.6",750,200,"GWO",-2754.99723663045
"70.7",750,200,"GWO",-2758.63852623424
"70.8",750,200,"GWO",-2762.69887175039
"70.9",750,200,"GWO",-2756.1849197207
"71",1000,200,"GWO",-2759.57109553123
"71.1",1000,200,"GWO",-2754.94332576185
"71.2",1000,200,"GWO",-2754.97320342539
"71.3",1000,200,"GWO",-2763.72946877339
"71.4",1000,200,"GWO",-2755.09557770363
"71.5",1000,200,"GWO",-2761.8229280246
"71.6",1000,200,"GWO",-2757.14658155147
"71.7",1000,200,"GWO",-2757.10281143294
"71.8",1000,200,"GWO",-2756.4665631895
"71.9",1000,200,"GWO",-2758.58820174779
"72",2000,200,"GWO",-2759.51856158875
"72.1",2000,200,"GWO",-2757.98822242698
"72.2",2000,200,"GWO",-2757.10437880863
"72.3",2000,200,"GWO",-2754.9761782371
"72.4",2000,200,"GWO",-2754.95035304358
"72.5",2000,200,"GWO",-2757.10680755988
"72.6",2000,200,"GWO",-2758.34480481734
"72.7",2000,200,"GWO",-2754.98659971467
"72.8",2000,200,"GWO",-2754.94658911066
"72.9",2000,200,"GWO",-2754.93639326833
"73",100,10,"HS",-2800.45133151128
"73.1",100,10,"HS",-2810.86916876753
"73.2",100,10,"HS",-2826.49383574468
"73.3",100,10,"HS",-2812.05546486761
"73.4",100,10,"HS",-2799.9173201848
"73.5",100,10,"HS",-2816.29483343747
"73.6",100,10,"HS",-2771.27553675539
"73.7",100,10,"HS",-2801.9841280293
"73.8",100,10,"HS",-2815.13633038098
"73.9",100,10,"HS",-2780.7119542254
"74",250,10,"HS",-2765.02670826405
"74.1",250,10,"HS",-2771.72840760323
"74.2",250,10,"HS",-2779.69625095979
"74.3",250,10,"HS",-2782.62895188867
"74.4",250,10,"HS",-2771.61651973791
"74.5",250,10,"HS",-2764.55041720612
"74.6",250,10,"HS",-2766.57848214171
"74.7",250,10,"HS",-2766.26599686596
"74.8",250,10,"HS",-2775.33515032965
"74.9",250,10,"HS",-2794.07021715398
"75",500,10,"HS",-2779.530343463
"75.1",500,10,"HS",-2773.85018648819
"75.2",500,10,"HS",-2774.33925652511
"75.3",500,10,"HS",-2759.60428986011
"75.4",500,10,"HS",-2765.00892134077
"75.5",500,10,"HS",-2759.22683038336
"75.6",500,10,"HS",-2771.24698785059
"75.7",500,10,"HS",-2771.09548150018
"75.8",500,10,"HS",-2767.11348456359
"75.9",500,10,"HS",-2763.585511795
"76",750,10,"HS",-2757.07074997025
"76.1",750,10,"HS",-2760.81795485443
"76.2",750,10,"HS",-2758.96690768962
"76.3",750,10,"HS",-2764.19862747162
"76.4",750,10,"HS",-2758.68301134594
"76.5",750,10,"HS",-2771.44644131201
"76.6",750,10,"HS",-2759.03389352591
"76.7",750,10,"HS",-2758.4331207188
"76.8",750,10,"HS",-2771.61678193366
"76.9",750,10,"HS",-2763.39845690227
"77",1000,10,"HS",-2765.26445510737
"77.1",1000,10,"HS",-2762.02601658096
"77.2",1000,10,"HS",-2758.07843240274
"77.3",1000,10,"HS",-2759.94841973259
"77.4",1000,10,"HS",-2757.70630985715
"77.5",1000,10,"HS",-2756.91607710153
"77.6",1000,10,"HS",-2760.36552057679
"77.7",1000,10,"HS",-2762.38997934089
"77.8",1000,10,"HS",-2756.97826431064
"77.9",1000,10,"HS",-2757.54200947647
"78",2000,10,"HS",-2756.28556481114
"78.1",2000,10,"HS",-2758.29412903167
"78.2",2000,10,"HS",-2766.72611853329
"78.3",2000,10,"HS",-2757.26439171216
"78.4",2000,10,"HS",-2756.51454764497
"78.5",2000,10,"HS",-2758.16726289355
"78.6",2000,10,"HS",-2759.92050793374
"78.7",2000,10,"HS",-2757.62599004516
"78.8",2000,10,"HS",-2756.46559115537
"78.9",2000,10,"HS",-2758.57695110019
"79",100,20,"HS",-2773.41324218127
"79.1",100,20,"HS",-2775.67159109116
"79.2",100,20,"HS",-2791.8283546567
"79.3",100,20,"HS",-2798.46084534732
"79.4",100,20,"HS",-2786.6385789588
"79.5",100,20,"HS",-2793.2648221327
"79.6",100,20,"HS",-2778.32398066811
"79.7",100,20,"HS",-2799.98068871022
"79.8",100,20,"HS",-2787.78203421544
"79.9",100,20,"HS",-2796.20896072349
"80",250,20,"HS",-2768.10196067991
"80.1",250,20,"HS",-2769.82600666851
"80.2",250,20,"HS",-2768.13830696889
"80.3",250,20,"HS",-2768.74695226619
"80.4",250,20,"HS",-2761.78661331786
"80.5",250,20,"HS",-2774.1390724379
"80.6",250,20,"HS",-2762.11878815068
"80.7",250,20,"HS",-2786.79669760094
"80.8",250,20,"HS",-2764.03494485737
"80.9",250,20,"HS",-2764.4025836877
"81",500,20,"HS",-2757.46565443705
"81.1",500,20,"HS",-2761.07330770935
"81.2",500,20,"HS",-2758.95379136569
"81.3",500,20,"HS",-2759.56203904125
"81.4",500,20,"HS",-2758.85865101811
"81.5",500,20,"HS",-2758.86805707839
"81.6",500,20,"HS",-2758.71300430401
"81.7",500,20,"HS",-2757.8310719729
"81.8",500,20,"HS",-2762.00520357361
"81.9",500,20,"HS",-2761.1006963595
"82",750,20,"HS",-2758.85783571773
"82.1",750,20,"HS",-2759.50206906455
"82.2",750,20,"HS",-2757.40263695509
"82.3",750,20,"HS",-2757.78142519174
"82.4",750,20,"HS",-2758.53284047267
"82.5",750,20,"HS",-2756.76107367618
"82.6",750,20,"HS",-2757.47898806074
"82.7",750,20,"HS",-2757.10717626178
"82.8",750,20,"HS",-2758.09547021689
"82.9",750,20,"HS",-2759.23335409189
"83",1000,20,"HS",-2756.62345909792
"83.1",1000,20,"HS",-2771.18704610715
"83.2",1000,20,"HS",-2756.43131618806
"83.3",1000,20,"HS",-2758.24086194285
"83.4",1000,20,"HS",-2759.3414252319
"83.5",1000,20,"HS",-2757.76544134544
"83.6",1000,20,"HS",-2763.93294101377
"83.7",1000,20,"HS",-2757.06760658626
"83.8",1000,20,"HS",-2768.20397899853
"83.9",1000,20,"HS",-2756.73469903314
"84",2000,20,"HS",-2761.31845259868
"84.1",2000,20,"HS",-2758.07088115062
"84.2",2000,20,"HS",-2757.4760348436
"84.3",2000,20,"HS",-2755.87333649928
"84.4",2000,20,"HS",-2757.30795452239
"84.5",2000,20,"HS",-2756.01431697348
"84.6",2000,20,"HS",-2755.99925296054
"84.7",2000,20,"HS",-2756.61507162937
"84.8",2000,20,"HS",-2757.2728329276
"84.9",2000,20,"HS",-2758.32566574477
"85",100,50,"HS",-2787.86744946053
"85.1",100,50,"HS",-2785.19626381032
"85.2",100,50,"HS",-2771.54257407043
"85.3",100,50,"HS",-2776.53735183219
"85.4",100,50,"HS",-2783.34911587706
"85.5",100,50,"HS",-2798.07815223721
"85.6",100,50,"HS",-2783.88465453114
"85.7",100,50,"HS",-2789.46789694724
"85.8",100,50,"HS",-2779.58795625722
"85.9",100,50,"HS",-2786.25203148871
"86",250,50,"HS",-2767.9183892587
"86.1",250,50,"HS",-2765.60666146834
"86.2",250,50,"HS",-2757.92050003312
"86.3",250,50,"HS",-2761.51184674451
"86.4",250,50,"HS",-2766.12060714742
"86.5",250,50,"HS",-2772.97253605755
"86.6",250,50,"HS",-2759.44601574417
"86.7",250,50,"HS",-2763.63799597444
"86.8",250,50,"HS",-2761.63972695688
"86.9",250,50,"HS",-2766.51943114899
"87",500,50,"HS",-2759.03245829589
"87.1",500,50,"HS",-2759.32231324517
"87.2",500,50,"HS",-2763.25598716518
"87.3",500,50,"HS",-2761.63977682652
"87.4",500,50,"HS",-2756.45586602889
"87.5",500,50,"HS",-2758.71880060306
"87.6",500,50,"HS",-2766.09314741307
"87.7",500,50,"HS",-2759.25957028099
"87.8",500,50,"HS",-2767.81307204487
"87.9",500,50,"HS",-2758.60561600097
"88",750,50,"HS",-2756.47443356939
"88.1",750,50,"HS",-2756.49401567888
"88.2",750,50,"HS",-2756.93513364953
"88.3",750,50,"HS",-2756.70387107935
"88.4",750,50,"HS",-2757.90688866022
"88.5",750,50,"HS",-2756.23225306565
"88.6",750,50,"HS",-2756.4860299482
"88.7",750,50,"HS",-2756.0072653489
"88.8",750,50,"HS",-2756.11985806825
"88.9",750,50,"HS",-2755.89526690807
"89",1000,50,"HS",-2756.23091873838
"89.1",1000,50,"HS",-2758.27255906157
"89.2",1000,50,"HS",-2756.49923147194
"89.3",1000,50,"HS",-2756.02512532004
"89.4",1000,50,"HS",-2755.8305122969
"89.5",1000,50,"HS",-2755.71189154898
"89.6",1000,50,"HS",-2762.30879711674
"89.7",1000,50,"HS",-2757.22082346415
"89.8",1000,50,"HS",-2757.71149548036
"89.9",1000,50,"HS",-2757.23958192025
"90",2000,50,"HS",-2755.29471193773
"90.1",2000,50,"HS",-2756.96622712549
"90.2",2000,50,"HS",-2756.54140374832
"90.3",2000,50,"HS",-2756.51223437034
"90.4",2000,50,"HS",-2757.70967673865
"90.5",2000,50,"HS",-2756.12484106104
"90.6",2000,50,"HS",-2757.29196915837
"90.7",2000,50,"HS",-2755.58076907685
"90.8",2000,50,"HS",-2756.04333472714
"90.9",2000,50,"HS",-2756.774982207
"91",100,75,"HS",-2778.22682649126
"91.1",100,75,"HS",-2779.07663324749
"91.2",100,75,"HS",-2778.39445790392
"91.3",100,75,"HS",-2779.01965507966
"91.4",100,75,"HS",-2777.81745310662
"91.5",100,75,"HS",-2773.78072849824
"91.6",100,75,"HS",-2774.72584162976
"91.7",100,75,"HS",-2784.15937614205
"91.8",100,75,"HS",-2768.43531719957
"91.9",100,75,"HS",-2781.34995766005
"92",250,75,"HS",-2775.17708165243
"92.1",250,75,"HS",-2761.5365210427
"92.2",250,75,"HS",-2758.5113831092
"92.3",250,75,"HS",-2759.49291725602
"92.4",250,75,"HS",-2762.93010542027
"92.5",250,75,"HS",-2759.38872954793
"92.6",250,75,"HS",-2764.71593300692
"92.7",250,75,"HS",-2758.60157796797
"92.8",250,75,"HS",-2759.63970002776
"92.9",250,75,"HS",-2763.94369795523
"93",500,75,"HS",-2759.09218943492
"93.1",500,75,"HS",-2758.56119926245
"93.2",500,75,"HS",-2770.53964856432
"93.3",500,75,"HS",-2756.77463394161
"93.4",500,75,"HS",-2758.5676828438
"93.5",500,75,"HS",-2756.27866099754
"93.6",500,75,"HS",-2760.15126576885
"93.7",500,75,"HS",-2758.32421145344
"93.8",500,75,"HS",-2764.04779280136
"93.9",500,75,"HS",-2760.94796963113
"94",750,75,"HS",-2761.29451841394
"94.1",750,75,"HS",-2756.98291149195
"94.2",750,75,"HS",-2767.34788011586
"94.3",750,75,"HS",-2758.47787949134
"94.4",750,75,"HS",-2756.11717265779
"94.5",750,75,"HS",-2757.00839035268
"94.6",750,75,"HS",-2757.2223570681
"94.7",750,75,"HS",-2757.77275580693
"94.8",750,75,"HS",-2756.642352178
"94.9",750,75,"HS",-2756.06186252334
"95",1000,75,"HS",-2755.99630397907
"95.1",1000,75,"HS",-2756.30935743416
"95.2",1000,75,"HS",-2756.51752916971
"95.3",1000,75,"HS",-2755.96023368626
"95.4",1000,75,"HS",-2755.63201143783
"95.5",1000,75,"HS",-2757.73736807293
"95.6",1000,75,"HS",-2755.66263222075
"95.7",1000,75,"HS",-2756.40434113649
"95.8",1000,75,"HS",-2757.55237123145
"95.9",1000,75,"HS",-2755.72647334652
"96",2000,75,"HS",-2755.19883734188
"96.1",2000,75,"HS",-2755.65394497857
"96.2",2000,75,"HS",-2755.82368587137
"96.3",2000,75,"HS",-2755.36800794924
"96.4",2000,75,"HS",-2755.28380300833
"96.5",2000,75,"HS",-2757.72458545014
"96.6",2000,75,"HS",-2755.51595458782
"96.7",2000,75,"HS",-2756.1640721256
"96.8",2000,75,"HS",-2755.90663927407
"96.9",2000,75,"HS",-2755.44747632612
"97",100,100,"HS",-2781.97515185695
"97.1",100,100,"HS",-2778.67640213618
"97.2",100,100,"HS",-2787.67467665109
"97.3",100,100,"HS",-2789.26110651628
"97.4",100,100,"HS",-2781.13140249425
"97.5",100,100,"HS",-2779.96706790692
"97.6",100,100,"HS",-2781.54914186489
"97.7",100,100,"HS",-2785.66721929731
"97.8",100,100,"HS",-2797.14362026281
"97.9",100,100,"HS",-2782.49574882418
"98",250,100,"HS",-2761.13807567895
"98.1",250,100,"HS",-2759.68371066276
"98.2",250,100,"HS",-2763.51559812862
"98.3",250,100,"HS",-2764.27993453944
"98.4",250,100,"HS",-2759.24858007898
"98.5",250,100,"HS",-2761.88466875854
"98.6",250,100,"HS",-2759.89622133965
"98.7",250,100,"HS",-2761.42605161184
"98.8",250,100,"HS",-2759.97096598816
"98.9",250,100,"HS",-2759.93617362449
"99",500,100,"HS",-2760.94122241504
"99.1",500,100,"HS",-2761.25379450807
"99.2",500,100,"HS",-2767.74311918221
"99.3",500,100,"HS",-2756.63183585393
"99.4",500,100,"HS",-2758.15134584694
"99.5",500,100,"HS",-2757.7391898321
"99.6",500,100,"HS",-2756.60653566806
"99.7",500,100,"HS",-2756.33428762735
"99.8",500,100,"HS",-2759.30640802594
"99.9",500,100,"HS",-2758.29720543464
"100",750,100,"HS",-2755.93229417671
"100.1",750,100,"HS",-2758.17792983025
"100.2",750,100,"HS",-2757.43525071002
"100.3",750,100,"HS",-2758.17546928471
"100.4",750,100,"HS",-2768.69635946918
"100.5",750,100,"HS",-2756.50548665164
"100.6",750,100,"HS",-2757.73760375524
"100.7",750,100,"HS",-2756.84199411892
"100.8",750,100,"HS",-2756.03842672247
"100.9",750,100,"HS",-2756.4390663305
"101",1000,100,"HS",-2755.55196982314
"101.1",1000,100,"HS",-2757.1151654665
"101.2",1000,100,"HS",-2758.42974194078
"101.3",1000,100,"HS",-2755.65464808011
"101.4",1000,100,"HS",-2755.48482796571
"101.5",1000,100,"HS",-2755.51846577045
"101.6",1000,100,"HS",-2757.28533638747
"101.7",1000,100,"HS",-2757.65181715177
"101.8",1000,100,"HS",-2755.37359909527
"101.9",1000,100,"HS",-2756.83105303817
"102",2000,100,"HS",-2755.30476011419
"102.1",2000,100,"HS",-2756.93601986879
"102.2",2000,100,"HS",-2755.57168468211
"102.3",2000,100,"HS",-2756.68622922891
"102.4",2000,100,"HS",-2755.29451059755
"102.5",2000,100,"HS",-2757.59686818514
"102.6",2000,100,"HS",-2757.35199214348
"102.7",2000,100,"HS",-2755.4085522543
"102.8",2000,100,"HS",-2755.7716275973
"102.9",2000,100,"HS",-2755.21287148612
"103",100,200,"HS",-2781.37651839864
"103.1",100,200,"HS",-2804.15886844148
"103.2",100,200,"HS",-2774.88730374078
"103.3",100,200,"HS",-2772.96798487114
"103.4",100,200,"HS",-2780.29861058181
"103.5",100,200,"HS",-2775.83427991952
"103.6",100,200,"HS",-2781.73133356151
"103.7",100,200,"HS",-2781.05969263067
"103.8",100,200,"HS",-2785.22475236696
"103.9",100,200,"HS",-2779.43784352602
"104",250,200,"HS",-2764.59049884293
"104.1",250,200,"HS",-2764.09117506313
"104.2",250,200,"HS",-2765.70985777423
"104.3",250,200,"HS",-2765.83197448107
"104.4",250,200,"HS",-2770.64753135268
"104.5",250,200,"HS",-2772.3297661959
"104.6",250,200,"HS",-2759.82175561234
"104.7",250,200,"HS",-2759.69672050103
"104.8",250,200,"HS",-2773.13543410166
"104.9",250,200,"HS",-2760.71483672536
"105",500,200,"HS",-2759.87768829351
"105.1",500,200,"HS",-2757.34967671823
"105.2",500,200,"HS",-2763.92695534947
"105.3",500,200,"HS",-2757.65700434522
"105.4",500,200,"HS",-2760.1124362025
"105.5",500,200,"HS",-2756.68175941341
"105.6",500,200,"HS",-2757.69115915815
"105.7",500,200,"HS",-2758.48021823931
"105.8",500,200,"HS",-2758.85204401704
"105.9",500,200,"HS",-2756.60198858455
"106",750,200,"HS",-2756.43992916917
"106.1",750,200,"HS",-2758.92683763584
"106.2",750,200,"HS",-2757.7258482815
"106.3",750,200,"HS",-2762.76219172753
"106.4",750,200,"HS",-2756.6581069442
"106.5",750,200,"HS",-2757.50458190922
"106.6",750,200,"HS",-2759.59651378179
"106.7",750,200,"HS",-2757.27080490296
"106.8",750,200,"HS",-2757.82119753983
"106.9",750,200,"HS",-2763.10482600009
"107",1000,200,"HS",-2756.00249886966
"107.1",1000,200,"HS",-2755.47617257726
"107.2",1000,200,"HS",-2757.45660309675
"107.3",1000,200,"HS",-2755.92855691528
"107.4",1000,200,"HS",-2757.05562014841
"107.5",1000,200,"HS",-2757.18294749683
"107.6",1000,200,"HS",-2756.60798105852
"107.7",1000,200,"HS",-2755.63217952618
"107.8",1000,200,"HS",-2755.87955682113
"107.9",1000,200,"HS",-2756.19419484204
"108",2000,200,"HS",-2755.65940958075
"108.1",2000,200,"HS",-2755.25723412018
"108.2",2000,200,"HS",-2755.71591074654
"108.3",2000,200,"HS",-2755.24750274821
"108.4",2000,200,"HS",-2755.19724191227
"108.5",2000,200,"HS",-2757.81239075658
"108.6",2000,200,"HS",-2757.63832018863
"108.7",2000,200,"HS",-2755.42850944659
"108.8",2000,200,"HS",-2755.67681992434
"108.9",2000,200,"HS",-2755.45829177023
"109",100,10,"WOA",-2890.01605715671
"109.1",100,10,"WOA",-2870.82707064408
"109.2",100,10,"WOA",-2892.62929045969
"109.3",100,10,"WOA",-2919.24430576762
"109.4",100,10,"WOA",-2859.05556967442
"109.5",100,10,"WOA",-2925.81365256408
"109.6",100,10,"WOA",-2948.96376921129
"109.7",100,10,"WOA",-2849.66882882454
"109.8",100,10,"WOA",-3007.57099825401
"109.9",100,10,"WOA",-3109.41875099423
"110",250,10,"WOA",-2855.82407424483
"110.1",250,10,"WOA",-2786.25882040007
"110.2",250,10,"WOA",-2831.65891554487
"110.3",250,10,"WOA",-2793.8454859033
"110.4",250,10,"WOA",-2771.87380398144
"110.5",250,10,"WOA",-2777.70245887645
"110.6",250,10,"WOA",-2794.39330052887
"110.7",250,10,"WOA",-2818.89390754325
"110.8",250,10,"WOA",-2835.36887512448
"110.9",250,10,"WOA",-2784.06110440418
"111",500,10,"WOA",-2813.16067554241
"111.1",500,10,"WOA",-2773.47878147933
"111.2",500,10,"WOA",-2781.12495615419
"111.3",500,10,"WOA",-3148.71998042854
"111.4",500,10,"WOA",-2774.83834129653
"111.5",500,10,"WOA",-2773.63046143614
"111.6",500,10,"WOA",-2768.72041606839
"111.7",500,10,"WOA",-2773.14322284825
"111.8",500,10,"WOA",-2784.04825024673
"111.9",500,10,"WOA",-2760.00425657435
"112",750,10,"WOA",-2759.35418715736
"112.1",750,10,"WOA",-2903.15911436531
"112.2",750,10,"WOA",-2771.02388968913
"112.3",750,10,"WOA",-2867.1824652528
"112.4",750,10,"WOA",-2772.71391255619
"112.5",750,10,"WOA",-2870.914092586
"112.6",750,10,"WOA",-2764.7069114432
"112.7",750,10,"WOA",-2770.35582664968
"112.8",750,10,"WOA",-2877.31017280804
"112.9",750,10,"WOA",-2766.01260425718
"113",1000,10,"WOA",-2770.41997527291
"113.1",1000,10,"WOA",-2772.77146137346
"113.2",1000,10,"WOA",-2756.62253289183
"113.3",1000,10,"WOA",-2827.46899288335
"113.4",1000,10,"WOA",-2802.03453080483
"113.5",1000,10,"WOA",-2771.35638076136
"113.6",1000,10,"WOA",-2783.51017627672
"113.7",1000,10,"WOA",-2768.35387115367
"113.8",1000,10,"WOA",-2762.32772852567
"113.9",1000,10,"WOA",-2865.67922694406
"114",2000,10,"WOA",-2767.9089196873
"114.1",2000,10,"WOA",-2755.54618496932
"114.2",2000,10,"WOA",-2778.1580002328
"114.3",2000,10,"WOA",-2792.51372596644
"114.4",2000,10,"WOA",-2765.46986245597
"114.5",2000,10,"WOA",-2778.43430033085
"114.6",2000,10,"WOA",-2769.94533697949
"114.7",2000,10,"WOA",-2756.0783134682
"114.8",2000,10,"WOA",-2773.48531686431
"114.9",2000,10,"WOA",-2767.11246257888
"115",100,20,"WOA",-2780.74172280125
"115.1",100,20,"WOA",-2784.80665983893
"115.2",100,20,"WOA",-2830.68720166083
"115.3",100,20,"WOA",-2787.76207274048
"115.4",100,20,"WOA",-2846.08041947816
"115.5",100,20,"WOA",-2874.14949591126
"115.6",100,20,"WOA",-2774.47387659907
"115.7",100,20,"WOA",-2794.55405887547
"115.8",100,20,"WOA",-2788.77661011853
"115.9",100,20,"WOA",-2839.38244558959
"116",250,20,"WOA",-2779.50987050787
"116.1",250,20,"WOA",-2773.26525790078
"116.2",250,20,"WOA",-2780.61648246653
"116.3",250,20,"WOA",-2784.43230062208
"116.4",250,20,"WOA",-2761.04263517843
"116.5",250,20,"WOA",-2776.64982313955
"116.6",250,20,"WOA",-2781.27111571474
"116.7",250,20,"WOA",-2770.06891792516
"116.8",250,20,"WOA",-2773.22247771554
"116.9",250,20,"WOA",-2882.26723513228
"117",500,20,"WOA",-2774.83215845438
"117.1",500,20,"WOA",-2767.84952825174
"117.2",500,20,"WOA",-2788.97383326254
"117.3",500,20,"WOA",-2764.1243419495
"117.4",500,20,"WOA",-2762.06209694656
"117.5",500,20,"WOA",-2777.46470988106
"117.6",500,20,"WOA",-2759.1607980942
"117.7",500,20,"WOA",-2783.56679099836
"117.8",500,20,"WOA",-2756.80718862721
"117.9",500,20,"WOA",-2809.49033047971
"118",750,20,"WOA",-2756.81395249754
"118.1",750,20,"WOA",-2756.66244148888
"118.2",750,20,"WOA",-2760.8790298523
"118.3",750,20,"WOA",-2767.93231577107
"118.4",750,20,"WOA",-2803.73725581401
"118.5",750,20,"WOA",-2764.79475448279
"118.6",750,20,"WOA",-2758.70738001727
"118.7",750,20,"WOA",-2759.6509173078
"118.8",750,20,"WOA",-2779.23193654222
"118.9",750,20,"WOA",-2763.75898134144
"119",1000,20,"WOA",-2766.75850448901
"119.1",1000,20,"WOA",-2755.76552448388
"119.2",1000,20,"WOA",-2760.60066648945
"119.3",1000,20,"WOA",-2776.79762356873
"119.4",1000,20,"WOA",-2771.55886178046
"119.5",1000,20,"WOA",-2763.32897982708
"119.6",1000,20,"WOA",-2756.80669981562
"119.7",1000,20,"WOA",-2769.73760503447
"119.8",1000,20,"WOA",-2801.21024667131
"119.9",1000,20,"WOA",-2769.9621628748
"120",2000,20,"WOA",-2768.25992116115
"120.1",2000,20,"WOA",-2769.27965423453
"120.2",2000,20,"WOA",-2761.75131848281
"120.3",2000,20,"WOA",-2792.72037060925
"120.4",2000,20,"WOA",-2795.03603447176
"120.5",2000,20,"WOA",-2776.14770372802
"120.6",2000,20,"WOA",-2754.83496025191
"120.7",2000,20,"WOA",-2757.00341461253
"120.8",2000,20,"WOA",-2758.96352740938
"120.9",2000,20,"WOA",-2755.74006908964
"121",100,50,"WOA",-2766.73047546656
"121.1",100,50,"WOA",-2762.66545438982
"121.2",100,50,"WOA",-2766.01992870966
"121.3",100,50,"WOA",-2768.62200957694
"121.4",100,50,"WOA",-2796.35712231759
"121.5",100,50,"WOA",-2765.05646649521
"121.6",100,50,"WOA",-2771.11027859395
"121.7",100,50,"WOA",-2775.72534135241
"121.8",100,50,"WOA",-2759.76587203146
"121.9",100,50,"WOA",-2826.49236587752
"122",250,50,"WOA",-2780.63975636577
"122.1",250,50,"WOA",-2805.55290949947
"122.2",250,50,"WOA",-2767.30713542621
"122.3",250,50,"WOA",-2768.64047632698
"122.4",250,50,"WOA",-2759.50426821781
"122.5",250,50,"WOA",-2768.44642937635
"122.6",250,50,"WOA",-2766.24512178886
"122.7",250,50,"WOA",-2777.65286490701
"122.8",250,50,"WOA",-2770.39882967068
"122.9",250,50,"WOA",-2759.38098605877
"123",500,50,"WOA",-2768.16599448044
"123.1",500,50,"WOA",-2761.07858362154
"123.2",500,50,"WOA",-2783.88721659312
"123.3",500,50,"WOA",-2773.79742678686
"123.4",500,50,"WOA",-2811.69885563398
"123.5",500,50,"WOA",-2807.6491989586
"123.6",500,50,"WOA",-2759.22200937499
"123.7",500,50,"WOA",-2768.33368672213
"123.8",500,50,"WOA",-2757.78239042142
"123.9",500,50,"WOA",-2756.47901247922
"124",750,50,"WOA",-2754.960057665
"124.1",750,50,"WOA",-2771.18464925752
"124.2",750,50,"WOA",-2755.28787331105
"124.3",750,50,"WOA",-2758.53776507916
"124.4",750,50,"WOA",-2772.61939827347
