"","iter","swarm","algorithm","loglikelihood"
"130.1",750,75,"WOA",-504.037442667572
"130.2",750,75,"WOA",-504.037442867144
"130.3",750,75,"WOA",-504.037508474993
"130.4",750,75,"WOA",-504.047104763426
"130.5",750,75,"WOA",-504.040168556114
"130.6",750,75,"WOA",-504.047106657135
"130.7",750,75,"WOA",-504.038168398704
"130.8",750,75,"WOA",-504.202263046774
"130.9",750,75,"WOA",-504.202262529161
"131",1000,75,"WOA",-504.202262894249
"131.1",1000,75,"WOA",-504.69541033899
"131.2",1000,75,"WOA",-504.302261347076
"131.3",1000,75,"WOA",-504.046319800769
"131.4",1000,75,"WOA",-504.056753230901
"131.5",1000,75,"WOA",-504.037420843681
"131.6",1000,75,"WOA",-504.037420634513
"131.7",1000,75,"WOA",-504.037420857322
"131.8",1000,75,"WOA",-504.050428923146
"131.9",1000,75,"WOA",-505.401401717775
"132",2000,75,"WOA",-504.552401526455
"132.1",2000,75,"WOA",-504.552319627788
"132.2",2000,75,"WOA",-504.041955646143
"132.3",2000,75,"WOA",-504.038759788001
"132.4",2000,75,"WOA",-504.037420633275
"132.5",2000,75,"WOA",-504.612402182016
"132.6",2000,75,"WOA",-504.552401511272
"132.7",2000,75,"WOA",-504.040618613601
"132.8",2000,75,"WOA",-504.039563884666
"132.9",2000,75,"WOA",-504.037885804721
"133",100,100,"WOA",-504.093224366596
"133.1",100,100,"WOA",-504.151452950047
"133.2",100,100,"WOA",-504.122030494259
"133.3",100,100,"WOA",-504.20382048358
"133.4",100,100,"WOA",-504.302279148874
"133.5",100,100,"WOA",-504.403994942807
"133.6",100,100,"WOA",-504.688983288053
"133.7",100,100,"WOA",-504.486905445773
"133.8",100,100,"WOA",-510.772657003632
"133.9",100,100,"WOA",-504.214506164467
"134",250,100,"WOA",-504.05165388303
"134.1",250,100,"WOA",-504.04351472351
"134.2",250,100,"WOA",-504.552599859688
"134.3",250,100,"WOA",-504.111906890169
"134.4",250,100,"WOA",-504.055686230851
"134.5",250,100,"WOA",-504.489543775946
"134.6",250,100,"WOA",-504.048112797838
"134.7",250,100,"WOA",-504.447271169708
"134.8",250,100,"WOA",-504.198470954315
"134.9",250,100,"WOA",-504.552788682594
"135",500,100,"WOA",-504.040328484012
"135.1",500,100,"WOA",-504.03749354599
"135.2",500,100,"WOA",-504.050599346014
"135.3",500,100,"WOA",-504.037449899017
"135.4",500,100,"WOA",-504.202263047664
"135.5",500,100,"WOA",-504.046126882512
"135.6",500,100,"WOA",-504.051185934618
"135.7",500,100,"WOA",-504.048534879861
"135.8",500,100,"WOA",-504.049343903376
"135.9",500,100,"WOA",-504.040900536315
"136",750,100,"WOA",-504.552405707344
"136.1",750,100,"WOA",-504.202261844456
"136.2",750,100,"WOA",-504.202261752912
"136.3",750,100,"WOA",-504.03742441642
"136.4",750,100,"WOA",-504.039547086682
"136.5",750,100,"WOA",-504.695410069861
"136.6",750,100,"WOA",-504.039530063507
"136.7",750,100,"WOA",-504.300507097319
"136.8",750,100,"WOA",-504.041708820038
"136.9",750,100,"WOA",-506.367460530196
"137",1000,100,"WOA",-504.037420669137
"137.1",1000,100,"WOA",-504.03742065103
"137.2",1000,100,"WOA",-504.04440481386
"137.3",1000,100,"WOA",-504.037420676575
"137.4",1000,100,"WOA",-504.688713231504
"137.5",1000,100,"WOA",-504.037422653046
"137.6",1000,100,"WOA",-505.707908339256
"137.7",1000,100,"WOA",-504.663836207099
"137.8",1000,100,"WOA",-504.688713243111
"137.9",1000,100,"WOA",-504.0374206341
"138",2000,100,"WOA",-504.03742063326
"138.1",2000,100,"WOA",-504.037420633255
"138.2",2000,100,"WOA",-504.037420633263
"138.3",2000,100,"WOA",-504.294243640998
"138.4",2000,100,"WOA",-504.038159325109
"138.5",2000,100,"WOA",-504.552401462582
"138.6",2000,100,"WOA",-504.037421741796
"138.7",2000,100,"WOA",-504.037420633417
"138.8",2000,100,"WOA",-504.552401460845
"138.9",2000,100,"WOA",-504.037422717241
"139",100,200,"WOA",-504.28534347138
"139.1",100,200,"WOA",-504.049514893985
"139.2",100,200,"WOA",-504.494960763203
"139.3",100,200,"WOA",-504.48325616423
"139.4",100,200,"WOA",-504.293894070051
"139.5",100,200,"WOA",-504.038134982101
"139.6",100,200,"WOA",-504.55243039188
"139.7",100,200,"WOA",-504.037656379848
"139.8",100,200,"WOA",-504.191196666458
"139.9",100,200,"WOA",-504.037575248476
"140",250,200,"WOA",-504.03768361084
"140.1",250,200,"WOA",-504.037422118634
"140.2",250,200,"WOA",-504.03799985434
"140.3",250,200,"WOA",-504.03745991975
"140.4",250,200,"WOA",-504.037630298161
"140.5",250,200,"WOA",-504.037667305943
"140.6",250,200,"WOA",-504.037422607417
"140.7",250,200,"WOA",-504.038142121739
"140.8",250,200,"WOA",-504.037993927043
"140.9",250,200,"WOA",-504.663755904551
"141",500,200,"WOA",-504.037420854738
"141.1",500,200,"WOA",-504.037422074575
"141.2",500,200,"WOA",-504.037422435948
"141.3",500,200,"WOA",-504.037420634005
"141.4",500,200,"WOA",-504.037420635071
"141.5",500,200,"WOA",-504.202261736362
"141.6",500,200,"WOA",-504.037424472576
"141.7",500,200,"WOA",-504.03742087027
"141.8",500,200,"WOA",-504.037420634567
"141.9",500,200,"WOA",-504.037420971989
"142",750,200,"WOA",-504.037420633285
"142.1",750,200,"WOA",-504.202261735408
"142.2",750,200,"WOA",-504.037420633257
"142.3",750,200,"WOA",-504.037420633272
"142.4",750,200,"WOA",-504.037420633265
"142.5",750,200,"WOA",-504.037420779458
"142.6",750,200,"WOA",-504.037420633253
"142.7",750,200,"WOA",-504.037420637591
"142.8",750,200,"WOA",-504.037420633277
"142.9",750,200,"WOA",-504.037420633537
"143",1000,200,"WOA",-504.037420633266
"143.1",1000,200,"WOA",-504.03742063326
"143.2",1000,200,"WOA",-504.037420633258
"143.3",1000,200,"WOA",-504.037420633265
"143.4",1000,200,"WOA",-504.037420633264
"143.5",1000,200,"WOA",-504.037420633276
"143.6",1000,200,"WOA",-504.037420633258
"143.7",1000,200,"WOA",-504.037420633249
"143.8",1000,200,"WOA",-504.55240145795
"143.9",1000,200,"WOA",-504.037420633262
"144",2000,200,"WOA",-504.037420633255
"144.1",2000,200,"WOA",-504.037420633255
"144.2",2000,200,"WOA",-504.037420633268
"144.3",2000,200,"WOA",-504.037420633255
"144.4",2000,200,"WOA",-504.037420633258
"144.5",2000,200,"WOA",-504.037420633255
"144.6",2000,200,"WOA",-504.202261735356
"144.7",2000,200,"WOA",-504.037420633261
"144.8",2000,200,"WOA",-504.037420633253
"144.9",2000,200,"WOA",-504.037420633268
