"","iter","swarm","algorithm","loglikelihood"
"124.2",750,50,"WOA",-16826.1369406304
"124.3",750,50,"WOA",-16945.6289908454
"124.4",750,50,"WOA",-16837.3808747089
"124.5",750,50,"WOA",-16798.3275324843
"124.6",750,50,"WOA",-16792.0690208821
"124.7",750,50,"WOA",-16854.7909029288
"124.8",750,50,"WOA",-16802.2819390323
"124.9",750,50,"WOA",-16846.2104330905
"125",1000,50,"WOA",-17059.017154592
"125.1",1000,50,"WOA",-16782.3941357812
"125.2",1000,50,"WOA",-16761.6784073856
"125.3",1000,50,"WOA",-16841.2968431638
"125.4",1000,50,"WOA",-16798.6537774529
"125.5",1000,50,"WOA",-17029.031133144
"125.6",1000,50,"WOA",-16965.954484982
"125.7",1000,50,"WOA",-16947.2035175987
"125.8",1000,50,"WOA",-16791.2107695166
"125.9",1000,50,"WOA",-16749.5982010594
"126",2000,50,"WOA",-16735.1894327679
"126.1",2000,50,"WOA",-16732.4416807118
"126.2",2000,50,"WOA",-16744.5486009123
"126.3",2000,50,"WOA",-16752.1260859919
"126.4",2000,50,"WOA",-16731.9462019855
"126.5",2000,50,"WOA",-16758.2979650345
"126.6",2000,50,"WOA",-16817.3893091847
"126.7",2000,50,"WOA",-16739.6060512854
"126.8",2000,50,"WOA",-16777.998915151
"126.9",2000,50,"WOA",-16747.0601637874
"127",100,75,"WOA",-17370.5178016287
"127.1",100,75,"WOA",-17616.8617770534
"127.2",100,75,"WOA",-17532.8375700853
"127.3",100,75,"WOA",-17931.2984051262
"127.4",100,75,"WOA",-17723.608458166
"127.5",100,75,"WOA",-17424.274150993
"127.6",100,75,"WOA",-17924.5592066519
"127.7",100,75,"WOA",-17762.7535242922
"127.8",100,75,"WOA",-17725.3844464537
"127.9",100,75,"WOA",-17935.7211646075
"128",250,75,"WOA",-17002.3600265394
"128.1",250,75,"WOA",-16866.9741339848
"128.2",250,75,"WOA",-16887.2668367755
"128.3",250,75,"WOA",-17058.6453839616
"128.4",250,75,"WOA",-17495.6318026159
"128.5",250,75,"WOA",-17114.8885188014
"128.6",250,75,"WOA",-16979.7445534985
"128.7",250,75,"WOA",-17422.0558642782
"128.8",250,75,"WOA",-17366.3561973089
"128.9",250,75,"WOA",-17287.8362293256
"129",500,75,"WOA",-16927.3647617842
"129.1",500,75,"WOA",-17016.0527507808
"129.2",500,75,"WOA",-16803.2134284035
"129.3",500,75,"WOA",-17040.7872761309
"129.4",500,75,"WOA",-16800.8838513757
"129.5",500,75,"WOA",-16815.0038745325
"129.6",500,75,"WOA",-16804.2779843909
"129.7",500,75,"WOA",-16782.3014642715
"129.8",500,75,"WOA",-16775.8790229496
"129.9",500,75,"WOA",-16969.7139183087
"130",750,75,"WOA",-16869.2802664574
"130.1",750,75,"WOA",-16785.2703740416
"130.2",750,75,"WOA",-16773.380669571
"130.3",750,75,"WOA",-16767.4673154066
"130.4",750,75,"WOA",-16736.8677490345
"130.5",750,75,"WOA",-16783.6721765353
"130.6",750,75,"WOA",-16754.0467743653
"130.7",750,75,"WOA",-16764.0863042104
"130.8",750,75,"WOA",-16772.8018301591
"130.9",750,75,"WOA",-16758.7498146908
"131",1000,75,"WOA",-16756.4534223504
"131.1",1000,75,"WOA",-16849.5393685874
"131.2",1000,75,"WOA",-16736.0919676003
"131.3",1000,75,"WOA",-16799.7575256572
"131.4",1000,75,"WOA",-16786.8513701026
"131.5",1000,75,"WOA",-16760.8381233853
"131.6",1000,75,"WOA",-16952.3971483461
"131.7",1000,75,"WOA",-16749.8249694311
"131.8",1000,75,"WOA",-16740.4823332016
"131.9",1000,75,"WOA",-16834.7843020597
"132",2000,75,"WOA",-16743.4550747143
"132.1",2000,75,"WOA",-16730.9566509952
"132.2",2000,75,"WOA",-16734.7140098178
"132.3",2000,75,"WOA",-16727.761784662
"132.4",2000,75,"WOA",-16732.3854695137
"132.5",2000,75,"WOA",-16743.21063872
"132.6",2000,75,"WOA",-16734.2232836586
"132.7",2000,75,"WOA",-16763.6780917352
"132.8",2000,75,"WOA",-16728.4880428304
"132.9",2000,75,"WOA",-16731.7306782784
"133",100,100,"WOA",-17517.7580828554
"133.1",100,100,"WOA",-17421.1446727025
"133.2",100,100,"WOA",-17504.725347547
"133.3",100,100,"WOA",-17486.3366189363
"133.4",100,100,"WOA",-17570.2560332357
"133.5",100,100,"WOA",-17599.0188308507
"133.6",100,100,"WOA",-17333.3288720097
"133.7",100,100,"WOA",-17181.7961024524
"133.8",100,100,"WOA",-17324.7578989741
"133.9",100,100,"WOA",-17625.9814850561
"134",250,100,"WOA",-17215.1587242824
"134.1",250,100,"WOA",-16843.6799537201
"134.2",250,100,"WOA",-16827.3601897279
"134.3",250,100,"WOA",-16850.9606444136
"134.4",250,100,"WOA",-16887.7407323225
"134.5",250,100,"WOA",-16903.3414662719
"134.6",250,100,"WOA",-16864.8399330974
"134.7",250,100,"WOA",-17287.8246871188
"134.8",250,100,"WOA",-16892.8956408488
"134.9",250,100,"WOA",-16862.6856473018
"135",500,100,"WOA",-16773.2314676562
"135.1",500,100,"WOA",-16778.8936813132
"135.2",500,100,"WOA",-16806.9623955672
"135.3",500,100,"WOA",-16769.0035160054
"135.4",500,100,"WOA",-16757.5455739825
"135.5",500,100,"WOA",-16759.5235104384
"135.6",500,100,"WOA",-16789.0230191615
"135.7",500,100,"WOA",-17036.2606570781
"135.8",500,100,"WOA",-16976.4643658224
"135.9",500,100,"WOA",-16841.7878171834
"136",750,100,"WOA",-16764.5940323105
"136.1",750,100,"WOA",-16805.625675107
"136.2",750,100,"WOA",-16772.9570891592
"136.3",750,100,"WOA",-16756.2251993535
"136.4",750,100,"WOA",-16760.6407383532
"136.5",750,100,"WOA",-16759.5805942603
"136.6",750,100,"WOA",-16755.2191620783
"136.7",750,100,"WOA",-17087.6755124222
"136.8",750,100,"WOA",-16746.5145406727
"136.9",750,100,"WOA",-16781.112092105
"137",1000,100,"WOA",-16769.491299357
"137.1",1000,100,"WOA",-16765.4880861002
"137.2",1000,100,"WOA",-16756.6716014982
"137.3",1000,100,"WOA",-16751.4691717663
"137.4",1000,100,"WOA",-16784.7120330241
"137.5",1000,100,"WOA",-16745.7072810859
"137.6",1000,100,"WOA",-16782.6989335178
"137.7",1000,100,"WOA",-16784.1578566443
"137.8",1000,100,"WOA",-16745.1038741903
"137.9",1000,100,"WOA",-16746.9577300496
"138",2000,100,"WOA",-16756.7560743928
"138.1",2000,100,"WOA",-16728.629012783
"138.2",2000,100,"WOA",-16757.5769753767
"138.3",2000,100,"WOA",-16840.2806782575
"138.4",2000,100,"WOA",-16778.4748151471
"138.5",2000,100,"WOA",-16763.6351620792
"138.6",2000,100,"WOA",-16749.3504632212
"138.7",2000,100,"WOA",-16744.5670050948
"138.8",2000,100,"WOA",-16766.3171871928
"138.9",2000,100,"WOA",-16733.916844669
"139",100,200,"WOA",-17038.3257940831
"139.1",100,200,"WOA",-17082.0588644119
"139.2",100,200,"WOA",-16946.6784488052
"139.3",100,200,"WOA",-17098.1579406997
"139.4",100,200,"WOA",-16929.933880877
"139.5",100,200,"WOA",-17115.1184463522
"139.6",100,200,"WOA",-16925.0160130267
"139.7",100,200,"WOA",-16887.0394723344
"139.8",100,200,"WOA",-16880.1350926938
"139.9",100,200,"WOA",-16909.8431305951
"140",250,200,"WOA",-16770.8839782513
"140.1",250,200,"WOA",-16766.232377174
"140.2",250,200,"WOA",-16876.3802066851
"140.3",250,200,"WOA",-16778.2318913809
"140.4",250,200,"WOA",-16766.2518974016
"140.5",250,200,"WOA",-16774.8866251325
"140.6",250,200,"WOA",-16779.5256960834
"140.7",250,200,"WOA",-16759.3871412953
"140.8",250,200,"WOA",-16817.0954029938
"140.9",250,200,"WOA",-16781.2298574935
"141",500,200,"WOA",-16754.2899199388
"141.1",500,200,"WOA",-16770.0301607857
"141.2",500,200,"WOA",-16766.2347405094
"141.3",500,200,"WOA",-16746.2286536283
"141.4",500,200,"WOA",-16738.2396069538
"141.5",500,200,"WOA",-16747.998416677
"141.6",500,200,"WOA",-16749.3905205059
"141.7",500,200,"WOA",-16749.4571996298
"141.8",500,200,"WOA",-16757.8092659548
"141.9",500,200,"WOA",-16742.7547887716
"142",750,200,"WOA",-16759.8993589287
"142.1",750,200,"WOA",-16730.932395504
"142.2",750,200,"WOA",-16753.1300280885
"142.3",750,200,"WOA",-16768.7856661184
"142.4",750,200,"WOA",-16744.8497919541
"142.5",750,200,"WOA",-16764.0616957417
"142.6",750,200,"WOA",-16737.0776641822
"142.7",750,200,"WOA",-16757.8053433085
"142.8",750,200,"WOA",-16760.8049080657
"142.9",750,200,"WOA",-16730.0497331879
"143",1000,200,"WOA",-16733.9081438365
"143.1",1000,200,"WOA",-16745.1632735409
"143.2",1000,200,"WOA",-16731.7628725614
"143.3",1000,200,"WOA",-16750.4920056105
"143.4",1000,200,"WOA",-16756.4764305006
"143.5",1000,200,"WOA",-16748.8458633887
"143.6",1000,200,"WOA",-16734.9726741635
"143.7",1000,200,"WOA",-16748.9920771457
"143.8",1000,200,"WOA",-16734.570280442
"143.9",1000,200,"WOA",-16728.3406231492
"144",2000,200,"WOA",-16725.4521036365
"144.1",2000,200,"WOA",-16727.4367898281
"144.2",2000,200,"WOA",-16726.0183931901
"144.3",2000,200,"WOA",-16725.8023006337
"144.4",2000,200,"WOA",-16725.5854646688
"144.5",2000,200,"WOA",-16726.2528505653
"144.6",2000,200,"WOA",-16726.5723873292
"144.7",2000,200,"WOA",-16733.5225786872
"144.8",2000,200,"WOA",-16726.2647078316
"144.9",2000,200,"WOA",-16726.558330006
