"","iter","swarm","algorithm","loglikelihood"
"54.4",2000,50,"GWO",-448.219014958655
"54.5",2000,50,"GWO",-448.209982731156
"54.6",2000,50,"GWO",-448.205618330817
"54.7",2000,50,"GWO",-448.233128649848
"54.8",2000,50,"GWO",-448.215876522299
"54.9",2000,50,"GWO",-450.799364323018
"55",100,75,"GWO",-448.250469239789
"55.1",100,75,"GWO",-448.231903664898
"55.2",100,75,"GWO",-448.259745408747
"55.3",100,75,"GWO",-448.28148309663
"55.4",100,75,"GWO",-448.324653177779
"55.5",100,75,"GWO",-448.245341780096
"55.6",100,75,"GWO",-448.280990824378
"55.7",100,75,"GWO",-448.230465461658
"55.8",100,75,"GWO",-448.204303540099
"55.9",100,75,"GWO",-448.28601163409
"56",250,75,"GWO",-448.228873200925
"56.1",250,75,"GWO",-448.255177150398
"56.2",250,75,"GWO",-448.258018635431
"56.3",250,75,"GWO",-448.262705410561
"56.4",250,75,"GWO",-448.228334563507
"56.5",250,75,"GWO",-448.2356684359
"56.6",250,75,"GWO",-448.228370488226
"56.7",250,75,"GWO",-448.222175814178
"56.8",250,75,"GWO",-448.234334080107
"56.9",250,75,"GWO",-448.225753625421
"57",500,75,"GWO",-448.214189423387
"57.1",500,75,"GWO",-448.212228951858
"57.2",500,75,"GWO",-448.240236096178
"57.3",500,75,"GWO",-448.197304621654
"57.4",500,75,"GWO",-448.234634413311
"57.5",500,75,"GWO",-448.241262330787
"57.6",500,75,"GWO",-448.235786118306
"57.7",500,75,"GWO",-448.225103332727
"57.8",500,75,"GWO",-448.249737193279
"57.9",500,75,"GWO",-448.225980654826
"58",750,75,"GWO",-448.208428346443
"58.1",750,75,"GWO",-448.232226860909
"58.2",750,75,"GWO",-448.227419094858
"58.3",750,75,"GWO",-448.22922095685
"58.4",750,75,"GWO",-448.230298443662
"58.5",750,75,"GWO",-448.24964017187
"58.6",750,75,"GWO",-448.222836100228
"58.7",750,75,"GWO",-448.224979849502
"58.8",750,75,"GWO",-448.233330303605
"58.9",750,75,"GWO",-448.216461503157
"59",1000,75,"GWO",-448.218908549513
"59.1",1000,75,"GWO",-450.797014183566
"59.2",1000,75,"GWO",-448.214866007373
"59.3",1000,75,"GWO",-448.204463625102
"59.4",1000,75,"GWO",-448.213033808595
"59.5",1000,75,"GWO",-448.208268732041
"59.6",1000,75,"GWO",-448.230487504775
"59.7",1000,75,"GWO",-448.216336453221
"59.8",1000,75,"GWO",-448.210368516401
"59.9",1000,75,"GWO",-448.197351116792
"60",2000,75,"GWO",-448.217268426351
"60.1",2000,75,"GWO",-450.783972800624
"60.2",2000,75,"GWO",-448.218635734156
