"","iter","swarm","algorithm","loglikelihood"
"1",100,10,"DE",-322.867205846753
"1.1",100,10,"DE",-343.077574255719
"1.2",100,10,"DE",-353.328813349233
"1.3",100,10,"DE",-369.533130165821
"1.4",100,10,"DE",-338.728646493242
"1.5",100,10,"DE",-334.570398212806
"1.6",100,10,"DE",-376.779922517142
"1.7",100,10,"DE",-354.202044442733
"1.8",100,10,"DE",-351.748915925055
"1.9",100,10,"DE",-354.478767482879
"2",250,10,"DE",-303.251996251331
"2.1",250,10,"DE",-311.802475363653
"2.2",250,10,"DE",-304.721699690714
"2.3",250,10,"DE",-295.54974093119
"2.4",250,10,"DE",-308.205037519645
"2.5",250,10,"DE",-295.947007769475
"2.6",250,10,"DE",-297.367119696029
"2.7",250,10,"DE",-302.779700398909
"2.8",250,10,"DE",-294.528034354837
"2.9",250,10,"DE",-298.978014227155
"3",500,10,"DE",-293.411128673716
"3.1",500,10,"DE",-293.309768160912
"3.2",500,10,"DE",-296.420833692861
"3.3",500,10,"DE",-307.244831202769
"3.4",500,10,"DE",-293.268295256182
"3.5",500,10,"DE",-313.389818473868
"3.6",500,10,"DE",-294.250656222492
"3.7",500,10,"DE",-297.906381568935
"3.8",500,10,"DE",-304.906972474427
"3.9",500,10,"DE",-299.892873973913
"4",750,10,"DE",-307.87982653063
"4.1",750,10,"DE",-303.098516562317
"4.2",750,10,"DE",-300.656754135945
"4.3",750,10,"DE",-293.307953866283
"4.4",750,10,"DE",-293.380695211593
"4.5",750,10,"DE",-293.210563173332
"4.6",750,10,"DE",-311.913061671818
"4.7",750,10,"DE",-293.29362603537
"4.8",750,10,"DE",-305.040265138696
"4.9",750,10,"DE",-300.590469374615
"5",1000,10,"DE",-293.312361182172
"5.1",1000,10,"DE",-293.241327210196
"5.2",1000,10,"DE",-293.172810490433
"5.3",1000,10,"DE",-304.430600886294
"5.4",1000,10,"DE",-293.154269479489
"5.5",1000,10,"DE",-310.220779404234
"5.6",1000,10,"DE",-293.018842651203
"5.7",1000,10,"DE",-293.608736405842
"5.8",1000,10,"DE",-293.210295954492
"5.9",1000,10,"DE",-294.992178639135
"6",2000,10,"DE",-301.252147911377
"6.1",2000,10,"DE",-293.154237131683
"6.2",2000,10,"DE",-309.738443025132
"6.3",2000,10,"DE",-307.101647967545
"6.4",2000,10,"DE",-293.241306810695
"6.5",2000,10,"DE",-297.264349575346
"6.6",2000,10,"DE",-295.739843047468
"6.7",2000,10,"DE",-305.583133143795
"6.8",2000,10,"DE",-294.13150125478
"6.9",2000,10,"DE",-295.714131020552
"7",100,20,"DE",-326.951173541169
"7.1",100,20,"DE",-363.764959252927
"7.2",100,20,"DE",-371.272788525454
"7.3",100,20,"DE",-359.017109992397
"7.4",100,20,"DE",-413.725791507833
"7.5",100,20,"DE",-366.959462950227
"7.6",100,20,"DE",-325.073775841476
"7.7",100,20,"DE",-365.455687199802
"7.8",100,20,"DE",-393.452596331691
"7.9",100,20,"DE",-366.372701522664
"8",250,20,"DE",-298.880016938794
"8.1",250,20,"DE",-296.342478290226
"8.2",250,20,"DE",-299.387239581149
"8.3",250,20,"DE",-303.260735083756
"8.4",250,20,"DE",-294.823578791351
"8.5",250,20,"DE",-304.178954158967
"8.6",250,20,"DE",-300.883359903343
"8.7",250,20,"DE",-301.480725492279
"8.8",250,20,"DE",-301.930221942284
"8.9",250,20,"DE",-299.148667712117
"9",500,20,"DE",-299.65398671625
"9.1",500,20,"DE",-297.203788290953
"9.2",500,20,"DE",-293.527025085562
"9.3",500,20,"DE",-294.073035083682
"9.4",500,20,"DE",-293.158855653745
"9.5",500,20,"DE",-293.241760846572
"9.6",500,20,"DE",-293.221115298345
"9.7",500,20,"DE",-295.624742665862
"9.8",500,20,"DE",-303.499895179213
"9.9",500,20,"DE",-293.357902403394
"10",750,20,"DE",-293.293892367259
"10.1",750,20,"DE",-293.48453586606
"10.2",750,20,"DE",-296.295937777167
"10.3",750,20,"DE",-295.977144987099
"10.4",750,20,"DE",-294.025516376257
"10.5",750,20,"DE",-293.041383080693
"10.6",750,20,"DE",-293.647705316375
"10.7",750,20,"DE",-294.107758682441
"10.8",750,20,"DE",-296.656583300101
"10.9",750,20,"DE",-293.198079208083
"11",1000,20,"DE",-300.897763531057
"11.1",1000,20,"DE",-293.018815338088
"11.2",1000,20,"DE",-293.022518542133
"11.3",1000,20,"DE",-293.397743349557
"11.4",1000,20,"DE",-293.018791462655
"11.5",1000,20,"DE",-293.650315681195
"11.6",1000,20,"DE",-293.657808209396
"11.7",1000,20,"DE",-293.395882360286
"11.8",1000,20,"DE",-293.177026839697
"11.9",1000,20,"DE",-293.396136018855
"12",2000,20,"DE",-293.018833627383
"12.1",2000,20,"DE",-295.558318784449
"12.2",2000,20,"DE",-293.293387054861
"12.3",2000,20,"DE",-303.060361685117
"12.4",2000,20,"DE",-293.155019576327
"12.5",2000,20,"DE",-296.469962039116
"12.6",2000,20,"DE",-293.821921833489
"12.7",2000,20,"DE",-293.650341730711
"12.8",2000,20,"DE",-293.018789541957
"12.9",2000,20,"DE",-298.302014277239
"13",100,50,"DE",-324.620869332616
"13.1",100,50,"DE",-355.32576951408
"13.2",100,50,"DE",-398.326283954611
"13.3",100,50,"DE",-388.298625993398
"13.4",100,50,"DE",-388.962989780871
"13.5",100,50,"DE",-345.019258958201
"13.6",100,50,"DE",-348.274836256675
"13.7",100,50,"DE",-373.453425994854
"13.8",100,50,"DE",-358.720492782729
"13.9",100,50,"DE",-380.269185616474
"14",250,50,"DE",-301.680332823536
"14.1",250,50,"DE",-310.077926918686
"14.2",250,50,"DE",-327.488453759203
"14.3",250,50,"DE",-304.656738432861
"14.4",250,50,"DE",-328.54216657015
"14.5",250,50,"DE",-310.611536879876
"14.6",250,50,"DE",-303.077172536855
"14.7",250,50,"DE",-316.311794447355
"14.8",250,50,"DE",-299.377397320998
"14.9",250,50,"DE",-311.29587860688
"15",500,50,"DE",-293.253615802496
"15.1",500,50,"DE",-296.889686849659
"15.2",500,50,"DE",-293.888574976414
"15.3",500,50,"DE",-293.860235859501
"15.4",500,50,"DE",-293.223670626985
"15.5",500,50,"DE",-293.356038504673
"15.6",500,50,"DE",-293.303665984343
"15.7",500,50,"DE",-293.422876559323
"15.8",500,50,"DE",-294.137536083607
"15.9",500,50,"DE",-293.235236905351
"16",750,50,"DE",-299.660049749009
"16.1",750,50,"DE",-293.251567773748
"16.2",750,50,"DE",-293.169631587344
"16.3",750,50,"DE",-293.021349100253
"16.4",750,50,"DE",-296.212094915301
"16.5",750,50,"DE",-293.045852719957
"16.6",750,50,"DE",-293.031852910338
"16.7",750,50,"DE",-293.652338571155
"16.8",750,50,"DE",-293.241582847958
"16.9",750,50,"DE",-295.995213618339
"17",1000,50,"DE",-293.220036036173
"17.1",1000,50,"DE",-293.160997939409
"17.2",1000,50,"DE",-293.03148957957
"17.3",1000,50,"DE",-293.27004489469
"17.4",1000,50,"DE",-293.378610138924
"17.5",1000,50,"DE",-293.18308004551
"17.6",1000,50,"DE",-293.031611666878
"17.7",1000,50,"DE",-293.170114925252
"17.8",1000,50,"DE",-293.022758646775
"17.9",1000,50,"DE",-293.038455341331
"18",2000,50,"DE",-293.181975426237
"18.1",2000,50,"DE",-293.155017861023
"18.2",2000,50,"DE",-293.360360478702
"18.3",2000,50,"DE",-295.71428881975
"18.4",2000,50,"DE",-293.154788333096
"18.5",2000,50,"DE",-293.018882454839
"18.6",2000,50,"DE",-293.157397886147
"18.7",2000,50,"DE",-293.020212460295
"18.8",2000,50,"DE",-296.595365621361
"18.9",2000,50,"DE",-293.025362361478
"19",100,75,"DE",-348.332530953533
"19.1",100,75,"DE",-395.660074370184
"19.2",100,75,"DE",-357.824589196235
"19.3",100,75,"DE",-362.350568606627
"19.4",100,75,"DE",-379.643917556787
"19.5",100,75,"DE",-351.526765645287
"19.6",100,75,"DE",-365.798283473612
"19.7",100,75,"DE",-342.522125120599
"19.8",100,75,"DE",-356.624122264395
"19.9",100,75,"DE",-378.987272062643
"20",250,75,"DE",-309.690347515839
"20.1",250,75,"DE",-305.176945740682
"20.2",250,75,"DE",-303.874907251519
"20.3",250,75,"DE",-307.93425718103
"20.4",250,75,"DE",-308.196121022149
"20.5",250,75,"DE",-308.982278110343
"20.6",250,75,"DE",-316.485930110051
"20.7",250,75,"DE",-310.403726908772
"20.8",250,75,"DE",-324.931742723483
"20.9",250,75,"DE",-307.537912406219
"21",500,75,"DE",-294.03271372397
"21.1",500,75,"DE",-293.688612447129
"21.2",500,75,"DE",-294.459851750604
"21.3",500,75,"DE",-296.709119909008
"21.4",500,75,"DE",-294.843930252649
"21.5",500,75,"DE",-293.917615983245
"21.6",500,75,"DE",-293.78618775718
"21.7",500,75,"DE",-295.326933580001
"21.8",500,75,"DE",-297.395328773758
"21.9",500,75,"DE",-293.555474099733
"22",750,75,"DE",-293.269344257428
"22.1",750,75,"DE",-293.216771097052
"22.2",750,75,"DE",-293.026184698264
"22.3",750,75,"DE",-293.282182085079
"22.4",750,75,"DE",-305.208957881168
"22.5",750,75,"DE",-293.038607821772
"22.6",750,75,"DE",-293.290294727773
"22.7",750,75,"DE",-293.049328412025
"22.8",750,75,"DE",-293.252596958393
"22.9",750,75,"DE",-293.199879695449
"23",1000,75,"DE",-293.354107681833
"23.1",1000,75,"DE",-293.206549996686
"23.2",1000,75,"DE",-293.03529754588
"23.3",1000,75,"DE",-293.163686645153
"23.4",1000,75,"DE",-293.207132344981
"23.5",1000,75,"DE",-293.047654598212
"23.6",1000,75,"DE",-293.026191276205
"23.7",1000,75,"DE",-293.210545122296
"23.8",1000,75,"DE",-296.266418371145
"23.9",1000,75,"DE",-293.298692560314
"24",2000,75,"DE",-293.155140220085
"24.1",2000,75,"DE",-293.154820458344
"24.2",2000,75,"DE",-293.154270590647
"24.3",2000,75,"DE",-293.019639556633
"24.4",2000,75,"DE",-293.019721045755
"24.5",2000,75,"DE",-293.01880044421
"24.6",2000,75,"DE",-295.481134892606
"24.7",2000,75,"DE",-293.01901807491
"24.8",2000,75,"DE",-293.019595945955
"24.9",2000,75,"DE",-293.01941286959
"25",100,100,"DE",-375.762808699837
"25.1",100,100,"DE",-385.489069338892
"25.2",100,100,"DE",-366.457481671953
"25.3",100,100,"DE",-356.804394396092
"25.4",100,100,"DE",-386.676850747528
"25.5",100,100,"DE",-332.610433934637
"25.6",100,100,"DE",-350.46776486858
"25.7",100,100,"DE",-395.314690645052
"25.8",100,100,"DE",-354.676362195951
"25.9",100,100,"DE",-338.949633785665
"26",250,100,"DE",-304.553762260284
"26.1",250,100,"DE",-306.501365959263
"26.2",250,100,"DE",-307.620313393104
"26.3",250,100,"DE",-302.621557897068
"26.4",250,100,"DE",-300.160118553556
"26.5",250,100,"DE",-303.041923919672
"26.6",250,100,"DE",-301.739604612054
"26.7",250,100,"DE",-306.858433724478
"26.8",250,100,"DE",-299.20732395004
"26.9",250,100,"DE",-308.796040159057
"27",500,100,"DE",-293.558568999795
"27.1",500,100,"DE",-293.407714902081
"27.2",500,100,"DE",-294.367781145316
"27.3",500,100,"DE",-293.771063521127
"27.4",500,100,"DE",-294.342295898166
"27.5",500,100,"DE",-293.917585069592
"27.6",500,100,"DE",-293.505663289679
"27.7",500,100,"DE",-293.46382684515
"27.8",500,100,"DE",-294.789151065117
"27.9",500,100,"DE",-295.72435641333
"28",750,100,"DE",-293.399515426717
"28.1",750,100,"DE",-293.162904389502
"28.2",750,100,"DE",-294.034965764499
"28.3",750,100,"DE",-293.74485856112
"28.4",750,100,"DE",-293.37782466472
"28.5",750,100,"DE",-293.098035884848
"28.6",750,100,"DE",-293.276116802523
"28.7",750,100,"DE",-293.063471749985
"28.8",750,100,"DE",-293.061724940886
"28.9",750,100,"DE",-293.392902186849
"29",1000,100,"DE",-293.020714582539
"29.1",1000,100,"DE",-293.340159263947
"29.2",1000,100,"DE",-293.823462348117
"29.3",1000,100,"DE",-293.204483447067
"29.4",1000,100,"DE",-293.160451868116
"29.5",1000,100,"DE",-293.048009989093
"29.6",1000,100,"DE",-293.034015896129
"29.7",1000,100,"DE",-293.033548886374
"29.8",1000,100,"DE",-293.217525495638
"29.9",1000,100,"DE",-293.186748440366
"30",2000,100,"DE",-293.154551088586
"30.1",2000,100,"DE",-293.155913718776
"30.2",2000,100,"DE",-295.75455930634
"30.3",2000,100,"DE",-293.158761672608
"30.4",2000,100,"DE",-293.822093514123
"30.5",2000,100,"DE",-293.019212158481
"30.6",2000,100,"DE",-293.159602757475
"30.7",2000,100,"DE",-293.271774302671
"30.8",2000,100,"DE",-293.019135829542
"30.9",2000,100,"DE",-293.019716005868
"31",100,200,"DE",-388.634526232811
"31.1",100,200,"DE",-363.86317429597
"31.2",100,200,"DE",-379.07698023109
"31.3",100,200,"DE",-369.027791332649
"31.4",100,200,"DE",-353.103473328716
"31.5",100,200,"DE",-369.224987919
"31.6",100,200,"DE",-372.104714900316
"31.7",100,200,"DE",-327.256561404779
"31.8",100,200,"DE",-370.349755507222
"31.9",100,200,"DE",-361.424331581411
"32",250,200,"DE",-309.402618566638
"32.1",250,200,"DE",-300.922171361192
"32.2",250,200,"DE",-309.561373238374
"32.3",250,200,"DE",-307.299561663052
"32.4",250,200,"DE",-318.80294476356
"32.5",250,200,"DE",-301.782241917964
"32.6",250,200,"DE",-308.731365622158
"32.7",250,200,"DE",-305.821935637275
"32.8",250,200,"DE",-301.504886892988
"32.9",250,200,"DE",-301.170677784452
"33",500,200,"DE",-294.106783900973
"33.1",500,200,"DE",-294.644522577458
"33.2",500,200,"DE",-293.509018752815
"33.3",500,200,"DE",-293.913300171283
"33.4",500,200,"DE",-293.65151580485
"33.5",500,200,"DE",-294.655703563321
"33.6",500,200,"DE",-293.520534993751
"33.7",500,200,"DE",-293.194098759118
"33.8",500,200,"DE",-294.368071254673
"33.9",500,200,"DE",-294.040232534533
"34",750,200,"DE",-293.249202596362
"34.1",750,200,"DE",-293.216677940803
"34.2",750,200,"DE",-293.180422985516
"34.3",750,200,"DE",-293.217041446016
"34.4",750,200,"DE",-293.168418820787
"34.5",750,200,"DE",-293.211669026072
"34.6",750,200,"DE",-293.323560756776
"34.7",750,200,"DE",-293.047449006775
"34.8",750,200,"DE",-293.052714594125
"34.9",750,200,"DE",-293.255803119792
"35",1000,200,"DE",-293.166123524102
"35.1",1000,200,"DE",-293.209268771481
"35.2",1000,200,"DE",-293.183927387909
"35.3",1000,200,"DE",-293.176174702034
"35.4",1000,200,"DE",-293.026617973027
"35.5",1000,200,"DE",-293.199169346802
"35.6",1000,200,"DE",-293.303450498425
"35.7",1000,200,"DE",-293.054148809715
"35.8",1000,200,"DE",-293.023306130405
"35.9",1000,200,"DE",-293.172863106668
"36",2000,200,"DE",-293.01895169483
"36.1",2000,200,"DE",-293.155284334558
"36.2",2000,200,"DE",-293.155900431951
"36.3",2000,200,"DE",-293.158842862824
"36.4",2000,200,"DE",-293.154771058656
"36.5",2000,200,"DE",-293.155743804191
"36.6",2000,200,"DE",-293.156755023128
"36.7",2000,200,"DE",-293.154267006272
"36.8",2000,200,"DE",-293.018806103412
"36.9",2000,200,"DE",-293.155807569113
"37",100,10,"GWO",-294.352232619141
"37.1",100,10,"GWO",-294.662037125908
"37.2",100,10,"GWO",-296.641838085719
"37.3",100,10,"GWO",-295.896136758753
"37.4",100,10,"GWO",-305.66979176022
"37.5",100,10,"GWO",-297.433495301529
"37.6",100,10,"GWO",-299.960493120798
"37.7",100,10,"GWO",-294.738302346651
"37.8",100,10,"GWO",-304.971531808451
"37.9",100,10,"GWO",-305.614621295741
"38",250,10,"GWO",-295.796169754286
"38.1",250,10,"GWO",-296.566041154082
"38.2",250,10,"GWO",-297.771920303246
"38.3",250,10,"GWO",-296.346867163627
"38.4",250,10,"GWO",-295.720037586784
"38.5",250,10,"GWO",-303.717015867448
"38.6",250,10,"GWO",-303.590350227551
"38.7",250,10,"GWO",-293.680646599692
"38.8",250,10,"GWO",-305.891009471152
"38.9",250,10,"GWO",-298.001219118619
"39",500,10,"GWO",-293.480370611211
"39.1",500,10,"GWO",-296.580349238669
"39.2",500,10,"GWO",-293.584940331506
"39.3",500,10,"GWO",-304.183074873804
"39.4",500,10,"GWO",-293.261696068596
"39.5",500,10,"GWO",-295.425541685516
"39.6",500,10,"GWO",-296.130479757165
"39.7",500,10,"GWO",-297.607675644579
"39.8",500,10,"GWO",-293.481189848796
"39.9",500,10,"GWO",-293.825462716537
"40",750,10,"GWO",-303.219433845197
"40.1",750,10,"GWO",-293.438196142173
"40.2",750,10,"GWO",-293.32961310688
"40.3",750,10,"GWO",-305.820900043409
"40.4",750,10,"GWO",-296.113752502907
"40.5",750,10,"GWO",-293.215088285537
"40.6",750,10,"GWO",-294.980289162735
"40.7",750,10,"GWO",-314.46230698658
"40.8",750,10,"GWO",-299.714547432974
"40.9",750,10,"GWO",-294.488197651772
"41",1000,10,"GWO",-295.960588678363
"41.1",1000,10,"GWO",-293.310701859112
"41.2",1000,10,"GWO",-333.628054751986
"41.3",1000,10,"GWO",-333.687846355201
"41.4",1000,10,"GWO",-293.17142868795
"41.5",1000,10,"GWO",-293.328855709567
"41.6",1000,10,"GWO",-298.154735115906
"41.7",1000,10,"GWO",-293.249699602685
"41.8",1000,10,"GWO",-294.417064166898
"41.9",1000,10,"GWO",-293.758770114332
"42",2000,10,"GWO",-305.272397116763
"42.1",2000,10,"GWO",-293.250998748246
"42.2",2000,10,"GWO",-293.129036235355
"42.3",2000,10,"GWO",-297.996618346201
"42.4",2000,10,"GWO",-297.372664149996
"42.5",2000,10,"GWO",-293.243484078392
"42.6",2000,10,"GWO",-294.626026137867
"42.7",2000,10,"GWO",-305.673469016719
"42.8",2000,10,"GWO",-301.994100413711
"42.9",2000,10,"GWO",-293.339829880535
"43",100,20,"GWO",-298.520056525326
"43.1",100,20,"GWO",-293.435614748102
"43.2",100,20,"GWO",-293.655707841972
"43.3",100,20,"GWO",-296.18623313131
"43.4",100,20,"GWO",-295.569487851501
"43.5",100,20,"GWO",-293.582595995591
"43.6",100,20,"GWO",-294.640906280343
"43.7",100,20,"GWO",-296.263253176616
"43.8",100,20,"GWO",-294.080631270547
"43.9",100,20,"GWO",-296.387840240601
"44",250,20,"GWO",-295.180848688234
"44.1",250,20,"GWO",-295.419347527889
"44.2",250,20,"GWO",-307.304371406078
"44.3",250,20,"GWO",-293.443353523961
"44.4",250,20,"GWO",-293.260249741661
"44.5",250,20,"GWO",-297.76293181048
"44.6",250,20,"GWO",-293.557531908553
"44.7",250,20,"GWO",-293.676901572151
"44.8",250,20,"GWO",-293.485645700316
"44.9",250,20,"GWO",-301.628434752099
"45",500,20,"GWO",-293.292971115274
"45.1",500,20,"GWO",-309.153218211706
"45.2",500,20,"GWO",-297.130354575946
"45.3",500,20,"GWO",-293.70218737402
"45.4",500,20,"GWO",-302.55099367366
"45.5",500,20,"GWO",-303.274057989508
"45.6",500,20,"GWO",-294.997325240119
"45.7",500,20,"GWO",-294.998625129051
"45.8",500,20,"GWO",-293.699494033664
"45.9",500,20,"GWO",-295.146480771239
"46",750,20,"GWO",-293.686548618065
"46.1",750,20,"GWO",-302.980307614627
"46.2",750,20,"GWO",-293.134720891867
"46.3",750,20,"GWO",-293.159723486208
"46.4",750,20,"GWO",-294.780519865724
"46.5",750,20,"GWO",-294.627624515624
"46.6",750,20,"GWO",-294.538358128047
"46.7",750,20,"GWO",-298.032479233631
"46.8",750,20,"GWO",-294.965126280034
"46.9",750,20,"GWO",-293.562122261988
"47",1000,20,"GWO",-304.096234202123
"47.1",1000,20,"GWO",-293.718047066908
"47.2",1000,20,"GWO",-293.087959691132
"47.3",1000,20,"GWO",-293.220234663843
"47.4",1000,20,"GWO",-293.093544828914
"47.5",1000,20,"GWO",-295.638762585319
"47.6",1000,20,"GWO",-298.086351830163
"47.7",1000,20,"GWO",-293.113414025449
"47.8",1000,20,"GWO",-295.849443417929
"47.9",1000,20,"GWO",-293.10026242593
"48",2000,20,"GWO",-294.941317483993
"48.1",2000,20,"GWO",-293.306000653253
"48.2",2000,20,"GWO",-293.234086308253
"48.3",2000,20,"GWO",-293.631328274521
"48.4",2000,20,"GWO",-300.273668469364
"48.5",2000,20,"GWO",-293.66429701974
"48.6",2000,20,"GWO",-293.467886729639
"48.7",2000,20,"GWO",-293.47942958806
"48.8",2000,20,"GWO",-293.11714123135
"48.9",2000,20,"GWO",-293.192346699553
"49",100,50,"GWO",-294.016962980377
"49.1",100,50,"GWO",-295.753470781273
"49.2",100,50,"GWO",-293.358218268404
"49.3",100,50,"GWO",-293.365915840666
"49.4",100,50,"GWO",-295.04415817601
"49.5",100,50,"GWO",-298.418945921701
"49.6",100,50,"GWO",-293.610679160525
"49.7",100,50,"GWO",-293.419986611078
"49.8",100,50,"GWO",-303.624770815371
"49.9",100,50,"GWO",-303.259750365616
"50",250,50,"GWO",-294.272781940018
"50.1",250,50,"GWO",-293.319640645951
"50.2",250,50,"GWO",-298.045161176072
"50.3",250,50,"GWO",-303.275849528546
"50.4",250,50,"GWO",-293.168705579916
"50.5",250,50,"GWO",-293.312590858794
"50.6",250,50,"GWO",-294.059545526773
"50.7",250,50,"GWO",-295.144636380678
"50.8",250,50,"GWO",-293.246253396912
"50.9",250,50,"GWO",-293.745055243929
"51",500,50,"GWO",-293.72307036061
"51.1",500,50,"GWO",-305.24101405263
"51.2",500,50,"GWO",-293.126185766024
"51.3",500,50,"GWO",-293.120208356318
"51.4",500,50,"GWO",-293.142347101359
"51.5",500,50,"GWO",-294.364128872395
"51.6",500,50,"GWO",-293.168953807495
"51.7",500,50,"GWO",-298.011217097613
"51.8",500,50,"GWO",-293.299154293595
"51.9",500,50,"GWO",-293.372092862107
"52",750,50,"GWO",-293.080860243828
"52.1",750,50,"GWO",-293.101119919982
"52.2",750,50,"GWO",-297.999391661029
"52.3",750,50,"GWO",-293.593816902288
"52.4",750,50,"GWO",-294.529253937077
"52.5",750,50,"GWO",-293.487168474672
"52.6",750,50,"GWO",-298.010590774614
"52.7",750,50,"GWO",-293.468477328872
"52.8",750,50,"GWO",-293.478469097639
"52.9",750,50,"GWO",-293.111402556516
"53",1000,50,"GWO",-293.084230857059
"53.1",1000,50,"GWO",-294.920379853792
"53.2",1000,50,"GWO",-293.223811835348
"53.3",1000,50,"GWO",-293.725512091592
"53.4",1000,50,"GWO",-302.297122634093
"53.5",1000,50,"GWO",-293.254628235395
"53.6",1000,50,"GWO",-293.461458645141
"53.7",1000,50,"GWO",-293.122094390171
"53.8",1000,50,"GWO",-293.324127736193
"53.9",1000,50,"GWO",-293.108726079241
"54",2000,50,"GWO",-296.089310927835
"54.1",2000,50,"GWO",-294.90524393007
"54.2",2000,50,"GWO",-294.496335226792
"54.3",2000,50,"GWO",-293.275214357348
"54.4",2000,50,"GWO",-296.160816908268
"54.5",2000,50,"GWO",-303.94922175077
"54.6",2000,50,"GWO",-302.278160481971
